0.1837,1.8495
0.1837,1.8502
0.1838,1.8509
0.1839,1.8516
0.1839,1.8523
0.1840,1.8531
0.1841,1.8538
0.1841,1.8545
0.1842,1.8552
0.1843,1.8559
0.1843,1.8566
0.1844,1.8574
0.1844,1.8581
0.1845,1.8588
0.1846,1.8595
0.1846,1.8602
0.1847,1.8609
0.1848,1.8617
0.1848,1.8624
0.1849,1.8631
0.1849,1.8638
0.1850,1.8645
0.1851,1.8653
0.1851,1.8660
0.1852,1.8667
0.1852,1.8674
0.1853,1.8681
0.1854,1.8689
0.1854,1.8696
0.1855,1.8703
0.1855,1.8710
0.1856,1.8717
0.1857,1.8725
0.1857,1.8732
0.1858,1.8739
0.1858,1.8746
0.1859,1.8753
0.1860,1.8761
0.1860,1.8768
0.1861,1.8775
0.1861,1.8782
0.1862,1.8789
0.1862,1.8797
0.1863,1.8804
0.1864,1.8811
0.1864,1.8818
0.1865,1.8825
0.1865,1.8833
0.1866,1.8840
0.1866,1.8847
0.1867,1.8854
0.1868,1.8861
0.1868,1.8869
0.1869,1.8876
0.1869,1.8883
0.1870,1.8890
0.1870,1.8898
0.1871,1.8905
0.1871,1.8912
0.1872,1.8919
0.1872,1.8926
0.1873,1.8934
0.1874,1.8941
0.1874,1.8948
0.1875,1.8955
0.1875,1.8963
0.1876,1.8970
0.1876,1.8977
0.1877,1.8984
0.1877,1.8991
0.1878,1.8999
0.1878,1.9006
0.1879,1.9013
0.1879,1.9020
0.1880,1.9028
0.1880,1.9035
0.1881,1.9042
0.1881,1.9049
0.1882,1.9057
0.1882,1.9064
0.1883,1.9071
0.1883,1.9078
0.1884,1.9086
0.1884,1.9093
0.1885,1.9100
0.1885,1.9107
0.1886,1.9114
0.1886,1.9122
0.1887,1.9129
0.1887,1.9136
0.1888,1.9143
0.1888,1.9151
0.1889,1.9158
0.1889,1.9165
0.1890,1.9172
0.1890,1.9180
0.1891,1.9187
0.1891,1.9194
0.1891,1.9201
0.1892,1.9209
0.1892,1.9216
0.1893,1.9223
0.1893,1.9230
0.1894,1.9238
0.1894,1.9245
0.1895,1.9252
0.1895,1.9260
0.1896,1.9267
0.1896,1.9274
0.1896,1.9281
0.1897,1.9289
0.1897,1.9296
0.1898,1.9303
0.1898,1.9310
0.1899,1.9318
0.1899,1.9325
0.1900,1.9332
0.1900,1.9339
0.1900,1.9347
0.1901,1.9354
0.1901,1.9361
0.1902,1.9368
0.1902,1.9376
0.1903,1.9383
0.1903,1.9390
0.1903,1.9398
0.1904,1.9405
0.1904,1.9412
0.1905,1.9419
0.1905,1.9427
0.1905,1.9434
0.1906,1.9441
0.1906,1.9448
0.1907,1.9456
0.1907,1.9463
0.1907,1.9470
0.1908,1.9478
0.1908,1.9485
0.1909,1.9492
0.1909,1.9499
0.1909,1.9507
0.1910,1.9514
0.1910,1.9521
0.1910,1.9529
0.1911,1.9536
0.1911,1.9543
0.1912,1.9550
0.1912,1.9558
0.1912,1.9565
